Date,FTAG,FTHG,FTR,HTAG,HTHG,HTR,League_Code,League_Name,Season
13/04/01,0.0,2.0,H,0.0,0.0,D,E0,Premier League (Англия),2000-2001
13/04/01,2.0,1.0,A,2.0,0.0,A,E0,Premier League (Англия),2000-2001
14/04/01,3.0,0.0,A,2.0,0.0,A,E0,Premier League (Англия),2000-2001
14/04/01,1.0,2.0,H,1.0,1.0,D,E0,Premier League (Англия),2000-2001
14/04/01,0.0,1.0,H,0.0,1.0,H,E0,Premier League (Англия),2000-2001
14/04/01,0.0,1.0,H,0.0,0.0,D,E0,Premier League (Англия),2000-2001
14/04/01,2.0,1.0,A,1.0,1.0,D,E0,Premier League (Англия),2000-2001
14/04/01,2.0,4.0,H,2.0,2.0,D,E0,Premier League (Англия),2000-2001
14/04/01,3.0,2.0,A,0.0,2.0,H,E0,Premier League (Англия),2000-2001
14/04/01,1.0,3.0,H,0.0,3.0,H,E0,Premier League (Англия),2000-2001
16/04/01,0.0,1.0,H,0.0,1.0,H,E0,Premier League (Англия),2000-2001
16/04/01,0.0,2.0,H,0.0,1.0,H,E0,Premier League (Англия),2000-2001
16/04/01,3.0,2.0,A,1.0,1.0,D,E0,Premier League (Англия),2000-2001
16/04/01,2.0,1.0,A,0.0,1.0,H,E0,Premier League (Англия),2000-2001
16/04/01,1.0,2.0,H,0.0,1.0,H,E0,Premier League (Англия),2000-2001
17/04/01,3.0,3.0,D,0.0,2.0,H,E0,Premier League (Англия),2000-2001
17/04/01,3.0,0.0,A,1.0,0.0,A,E0,Premier League (Англия),2000-2001
21/04/01,1.0,4.0,H,1.0,1.0,D,E0,Premier League (Англия),2000-2001
21/04/01,0.0,0.0,D,0.0,0.0,D,E0,Premier League (Англия),2000-2001
21/04/01,0.0,2.0,H,0.0,1.0,H,E0,Premier League (Англия),2000-2001
21/04/01,1.0,0.0,A,1.0,0.0,A,E0,Premier League (Англия),2000-2001
21/04/01,0.0,2.0,H,0.0,1.0,H,E0,Premier League (Англия),2000-2001
21/04/01,3.0,0.0,A,1.0,0.0,A,E0,Premier League (Англия),2000-2001
21/04/01,1.0,1.0,D,0.0,0.0,D,E0,Premier League (Англия),2000-2001
21/04/01,1.0,1.0,D,0.0,0.0,D,E0,Premier League (Англия),2000-2001
21/04/01,2.0,0.0,A,1.0,0.0,A,E0,Premier League (Англия),2000-2001
22/04/01,1.0,3.0,H,1.0,1.0,D,E0,Premier League (Англия),2000-2001
28/04/01,2.0,0.0,A,0.0,0.0,D,E0,Premier League (Англия),2000-2001
28/04/01,2.0,1.0,A,1.0,1.0,D,E0,Premier League (Англия),2000-2001
28/04/01,1.0,2.0,H,1.0,0.0,A,E0,Premier League (Англия),2000-2001
28/04/01,0.0,2.0,H,0.0,0.0,D,E0,Premier League (Англия),2000-2001
28/04/01,0.0,1.0,H,0.0,1.0,H,E0,Premier League (Англия),2000-2001
28/04/01,2.0,0.0,A,1.0,0.0,A,E0,Premier League (Англия),2000-2001
28/04/01,0.0,1.0,H,0.0,0.0,D,E0,Premier League (Англия),2000-2001
28/04/01,1.0,0.0,A,0.0,0.0,D,E0,Premier League (Англия),2000-2001
28/04/01,0.0,0.0,D,0.0,0.0,D,E0,Premier League (Англия),2000-2001
30/04/01,1.0,2.0,H,1.0,1.0,D,E0,Premier League (Англия),2000-2001
01/05/01,2.0,0.0,A,0.0,0.0,D,E0,Premier League (Англия),2000-2001
01/05/01,1.0,1.0,D,0.0,1.0,H,E0,Premier League (Англия),2000-2001
05/05/01,1.0,2.0,H,0.0,1.0,H,E0,Premier League (Англия),2000-2001
05/05/01,2.0,3.0,H,2.0,0.0,A,E0,Premier League (Англия),2000-2001
05/05/01,1.0,1.0,D,0.0,1.0,H,E0,Premier League (Англия),2000-2001
05/05/01,1.0,2.0,H,1.0,2.0,H,E0,Premier League (Англия),2000-2001
05/05/01,2.0,4.0,H,0.0,1.0,H,E0,Premier League (Англия),2000-2001
05/05/01,0.0,3.0,H,0.0,1.0,H,E0,Premier League (Англия),2000-2001
05/05/01,1.0,0.0,A,1.0,0.0,A,E0,Premier League (Англия),2000-2001
05/05/01,2.0,3.0,H,1.0,2.0,H,E0,Premier League (Англия),2000-2001
05/05/01,0.0,3.0,H,0.0,0.0,D,E0,Premier League (Англия),2000-2001
07/05/01,1.0,2.0,H,0.0,0.0,D,E0,Premier League (Англия),2000-2001
08/05/01,2.0,2.0,D,1.0,1.0,D,E0,Premier League (Англия),2000-2001
13/05/01,1.0,6.0,H,1.0,5.0,H,E0,Premier League (Англия),2000-2001
13/05/01,1.0,2.0,H,0.0,2.0,H,E0,Premier League (Англия),2000-2001
15/05/01,0.0,0.0,D,0.0,0.0,D,E0,Premier League (Англия),2000-2001
19/05/01,4.0,0.0,A,0.0,0.0,D,E0,Premier League (Англия),2000-2001
19/05/01,0.0,0.0,D,0.0,0.0,D,E0,Premier League (Англия),2000-2001
19/05/01,1.0,1.0,D,0.0,1.0,H,E0,Premier League (Англия),2000-2001
19/05/01,2.0,2.0,D,1.0,1.0,D,E0,Premier League (Англия),2000-2001
19/05/01,1.0,3.0,H,1.0,1.0,D,E0,Premier League (Англия),2000-2001
19/05/01,2.0,1.0,A,1.0,1.0,D,E0,Premier League (Англия),2000-2001
19/05/01,1.0,2.0,H,1.0,2.0,H,E0,Premier League (Англия),2000-2001
19/05/01,0.0,3.0,H,0.0,2.0,H,E0,Premier League (Англия),2000-2001
19/05/01,2.0,3.0,H,1.0,0.0,A,E0,Premier League (Англия),2000-2001
19/05/01,1.0,3.0,H,1.0,1.0,D,E0,Premier League (Англия),2000-2001
12/08/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
12/08/00,0.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
12/08/00,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
12/08/00,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
12/08/00,3.0,1.0,A,2.0,1.0,A,E1,Championship (Англия),2000-2001
12/08/00,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
12/08/00,2.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2000-2001
12/08/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
12/08/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
12/08/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
12/08/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
13/08/00,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
18/08/00,3.0,1.0,A,3.0,1.0,A,E1,Championship (Англия),2000-2001
19/08/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
19/08/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
19/08/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
19/08/00,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
19/08/00,0.0,3.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
19/08/00,3.0,2.0,A,3.0,1.0,A,E1,Championship (Англия),2000-2001
19/08/00,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
19/08/00,2.0,3.0,H,1.0,3.0,H,E1,Championship (Англия),2000-2001
19/08/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
19/08/00,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
20/08/00,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
25/08/00,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
26/08/00,1.0,4.0,H,1.0,0.0,A,E1,Championship (Англия),2000-2001
26/08/00,2.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
26/08/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
26/08/00,1.0,4.0,H,1.0,1.0,D,E1,Championship (Англия),2000-2001
26/08/00,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
26/08/00,2.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2000-2001
26/08/00,2.0,1.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
26/08/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
26/08/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
26/08/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
26/08/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
28/08/00,1.0,4.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
28/08/00,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
28/08/00,3.0,2.0,A,3.0,0.0,A,E1,Championship (Англия),2000-2001
28/08/00,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
28/08/00,1.0,3.0,H,1.0,3.0,H,E1,Championship (Англия),2000-2001
28/08/00,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2000-2001
28/08/00,1.0,1.0,D,1.0,1.0,D,E1,Championship (Англия),2000-2001
28/08/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
28/08/00,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
28/08/00,1.0,4.0,H,1.0,2.0,H,E1,Championship (Англия),2000-2001
28/08/00,1.0,2.0,H,1.0,0.0,A,E1,Championship (Англия),2000-2001
29/08/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
01/09/00,1.0,2.0,H,1.0,2.0,H,E1,Championship (Англия),2000-2001
02/09/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
02/09/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
03/09/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
09/09/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
09/09/00,0.0,3.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
09/09/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
09/09/00,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
09/09/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
09/09/00,3.0,2.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
09/09/00,3.0,1.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
09/09/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
09/09/00,5.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
09/09/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
09/09/00,2.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2000-2001
10/09/00,1.0,5.0,H,0.0,3.0,H,E1,Championship (Англия),2000-2001
12/09/00,1.0,3.0,H,1.0,0.0,A,E1,Championship (Англия),2000-2001
12/09/00,4.0,3.0,A,3.0,2.0,A,E1,Championship (Англия),2000-2001
12/09/00,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
12/09/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
12/09/00,1.0,3.0,H,1.0,0.0,A,E1,Championship (Англия),2000-2001
12/09/00,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
12/09/00,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
12/09/00,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
12/09/00,3.0,1.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
12/09/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
13/09/00,2.0,2.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
13/09/00,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
15/09/00,0.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
16/09/00,2.0,4.0,H,0.0,3.0,H,E1,Championship (Англия),2000-2001
16/09/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
16/09/00,1.0,1.0,D,1.0,1.0,D,E1,Championship (Англия),2000-2001
16/09/00,1.0,2.0,H,1.0,0.0,A,E1,Championship (Англия),2000-2001
16/09/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
16/09/00,3.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
16/09/00,1.0,1.0,D,1.0,1.0,D,E1,Championship (Англия),2000-2001
16/09/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
16/09/00,0.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
16/09/00,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
17/09/00,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
23/09/00,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
23/09/00,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
23/09/00,2.0,2.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
23/09/00,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
23/09/00,0.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
23/09/00,2.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
23/09/00,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
23/09/00,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
23/09/00,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
23/09/00,3.0,1.0,A,0.0,1.0,H,E1,Championship (Англия),2000-2001
23/09/00,3.0,2.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
24/09/00,0.0,4.0,H,0.0,3.0,H,E1,Championship (Англия),2000-2001
30/09/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
30/09/00,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
30/09/00,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
30/09/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
30/09/00,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
30/09/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
30/09/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
30/09/00,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
30/09/00,3.0,1.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
30/09/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
30/09/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
01/10/00,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
06/10/00,2.0,2.0,D,2.0,0.0,A,E1,Championship (Англия),2000-2001
06/10/00,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
06/10/00,3.0,2.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
08/10/00,2.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
08/10/00,2.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2000-2001
08/10/00,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2000-2001
14/10/00,4.0,3.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
14/10/00,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
14/10/00,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
14/10/00,1.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
14/10/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
14/10/00,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
14/10/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
14/10/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
14/10/00,1.0,3.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
14/10/00,3.0,2.0,A,2.0,1.0,A,E1,Championship (Англия),2000-2001
14/10/00,4.0,4.0,D,3.0,2.0,A,E1,Championship (Англия),2000-2001
15/10/00,1.0,2.0,H,1.0,1.0,D,E1,Championship (Англия),2000-2001
17/10/00,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2000-2001
17/10/00,0.0,4.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
17/10/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
17/10/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
17/10/00,1.0,3.0,H,1.0,0.0,A,E1,Championship (Англия),2000-2001
17/10/00,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
17/10/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
17/10/00,0.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
17/10/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
17/10/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
18/10/00,1.0,3.0,H,1.0,2.0,H,E1,Championship (Англия),2000-2001
18/10/00,2.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
21/10/00,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
21/10/00,4.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
21/10/00,3.0,2.0,A,1.0,2.0,H,E1,Championship (Англия),2000-2001
21/10/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
21/10/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
21/10/00,2.0,4.0,H,2.0,2.0,D,E1,Championship (Англия),2000-2001
21/10/00,2.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
21/10/00,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
21/10/00,3.0,4.0,H,0.0,3.0,H,E1,Championship (Англия),2000-2001
21/10/00,2.0,2.0,D,2.0,1.0,A,E1,Championship (Англия),2000-2001
21/10/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
22/10/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
24/10/00,2.0,1.0,A,2.0,1.0,A,E1,Championship (Англия),2000-2001
24/10/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
24/10/00,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
24/10/00,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
24/10/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
24/10/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
24/10/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
24/10/00,1.0,3.0,H,1.0,2.0,H,E1,Championship (Англия),2000-2001
25/10/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
25/10/00,2.0,3.0,H,1.0,3.0,H,E1,Championship (Англия),2000-2001
25/10/00,0.0,5.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
25/10/00,2.0,1.0,A,0.0,1.0,H,E1,Championship (Англия),2000-2001
27/10/00,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
28/10/00,3.0,3.0,D,1.0,1.0,D,E1,Championship (Англия),2000-2001
28/10/00,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
28/10/00,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
28/10/00,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
28/10/00,3.0,3.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
28/10/00,2.0,1.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
28/10/00,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
28/10/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
28/10/00,2.0,2.0,D,2.0,0.0,A,E1,Championship (Англия),2000-2001
29/10/00,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
31/10/00,1.0,3.0,H,1.0,1.0,D,E1,Championship (Англия),2000-2001
31/10/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
04/11/00,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
04/11/00,1.0,2.0,H,1.0,0.0,A,E1,Championship (Англия),2000-2001
04/11/00,0.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
04/11/00,1.0,4.0,H,0.0,3.0,H,E1,Championship (Англия),2000-2001
04/11/00,0.0,3.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
04/11/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
04/11/00,1.0,3.0,H,1.0,1.0,D,E1,Championship (Англия),2000-2001
04/11/00,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
04/11/00,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
04/11/00,0.0,4.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
04/11/00,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2000-2001
05/11/00,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
07/11/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
07/11/00,3.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
08/11/00,2.0,1.0,A,0.0,1.0,H,E1,Championship (Англия),2000-2001
10/11/00,1.0,2.0,H,1.0,1.0,D,E1,Championship (Англия),2000-2001
11/11/00,0.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
11/11/00,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
11/11/00,2.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
11/11/00,2.0,2.0,D,1.0,1.0,D,E1,Championship (Англия),2000-2001
11/11/00,2.0,3.0,H,1.0,1.0,D,E1,Championship (Англия),2000-2001
11/11/00,2.0,2.0,D,1.0,1.0,D,E1,Championship (Англия),2000-2001
11/11/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
11/11/00,3.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
11/11/00,3.0,1.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
12/11/00,3.0,1.0,A,2.0,1.0,A,E1,Championship (Англия),2000-2001
18/11/00,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
18/11/00,2.0,3.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
18/11/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
18/11/00,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
18/11/00,2.0,3.0,H,2.0,1.0,A,E1,Championship (Англия),2000-2001
18/11/00,1.0,3.0,H,1.0,1.0,D,E1,Championship (Англия),2000-2001
18/11/00,2.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
18/11/00,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
18/11/00,1.0,1.0,D,1.0,1.0,D,E1,Championship (Англия),2000-2001
18/11/00,2.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
18/11/00,3.0,2.0,A,2.0,2.0,D,E1,Championship (Англия),2000-2001
18/11/00,1.0,3.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
21/11/00,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
21/11/00,1.0,1.0,D,1.0,1.0,D,E1,Championship (Англия),2000-2001
21/11/00,0.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
25/11/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
25/11/00,1.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2000-2001
25/11/00,2.0,1.0,A,2.0,1.0,A,E1,Championship (Англия),2000-2001
25/11/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
25/11/00,2.0,2.0,D,1.0,0.0,A,E1,Championship (Англия),2000-2001
25/11/00,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
25/11/00,2.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2000-2001
25/11/00,1.0,3.0,H,1.0,2.0,H,E1,Championship (Англия),2000-2001
25/11/00,2.0,2.0,D,2.0,1.0,A,E1,Championship (Англия),2000-2001
25/11/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
25/11/00,1.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
29/11/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
02/12/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
02/12/00,2.0,1.0,A,0.0,1.0,H,E1,Championship (Англия),2000-2001
02/12/00,2.0,2.0,D,1.0,0.0,A,E1,Championship (Англия),2000-2001
02/12/00,1.0,3.0,H,1.0,0.0,A,E1,Championship (Англия),2000-2001
02/12/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
02/12/00,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2000-2001
02/12/00,2.0,5.0,H,1.0,3.0,H,E1,Championship (Англия),2000-2001
02/12/00,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2000-2001
02/12/00,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
02/12/00,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2000-2001
02/12/00,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2000-2001
03/12/00,1.0,2.0,H,1.0,0.0,A,E1,Championship (Англия),2000-2001
05/12/00,1.0,3.0,H,1.0,0.0,A,E1,Championship (Англия),2000-2001
09/12/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
09/12/00,3.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2000-2001
09/12/00,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2000-2001
09/12/00,1.0,4.0,H,1.0,3.0,H,E1,Championship (Англия),2000-2001
09/12/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
09/12/00,0.0,3.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
09/12/00,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2000-2001
